time_ms,command_angle,feedback_angle,current_mA
49,90,88,3.10
100,90,88,43.50
151,90,88,38.70
202,90,88,48.40
253,90,82,65.70
305,90,88,51.30
356,90,89,65.90
407,90,88,51.30
458,90,88,46.80
509,90,88,50.40
561,90,89,46.90
612,90,87,51.10
663,90,88,46.90
714,90,89,53.50
765,90,89,47.60
817,90,89,52.90
868,90,88,46.60
919,90,88,49.00
970,90,89,46.90
1021,90,89,46.60
1073,90,87,51.10
1124,90,88,46.70
1175,90,89,67.00
1226,90,88,46.50
1277,90,88,46.70
1329,90,87,49.90
1380,90,89,47.00
1431,90,88,48.60
1482,90,89,46.50
1533,90,88,46.60
1585,90,89,49.30
1636,90,88,68.10
1687,90,89,53.30
1738,90,88,49.80
1789,90,88,49.60
1841,90,84,51.70
1892,90,87,46.70
1943,90,88,52.10
1994,90,83,55.90
2045,90,88,46.80
2097,90,89,67.20
2148,90,89,46.80
2199,90,89,54.30
2250,90,88,46.80
2301,90,88,49.70
2353,90,83,47.20
2404,90,89,42.20
2455,90,89,44.50
2506,90,89,42.90
2557,90,89,46.60
2609,90,88,47.30
2660,90,89,58.70
2711,90,89,41.90
2762,90,83,43.00
2813,90,89,39.30
2865,90,89,39.50
2916,90,89,59.40
2967,90,89,39.40
3018,90,88,39.50
3069,90,84,43.50
3121,90,88,39.50
3172,90,89,39.60
3223,90,88,42.90
3274,90,88,39.40
3325,90,83,44.40
3377,90,83,44.90
3428,90,85,40.10
3479,90,89,40.20
3530,90,89,44.70
3581,90,89,39.30
3633,90,87,39.70
3684,90,88,44.40
3735,90,88,39.20
3786,90,88,39.60
3837,90,89,41.00
3889,90,89,40.10
3940,90,88,39.70
3991,90,88,39.50
4042,90,86,42.80
4093,90,88,39.80
4145,90,88,39.70
4196,90,89,44.00
4247,90,89,40.90
4298,90,89,44.30
4349,90,88,44.40
4401,90,89,39.50
4452,90,88,42.10
4503,90,84,43.80
4554,90,88,43.70
4605,90,88,39.50
4657,20,71,379.90
4708,20,52,416.00
4759,20,37,468.20
4810,20,23,482.70
4861,20,25,108.60
4913,20,20,123.60
4964,20,21,105.40
5015,20,21,137.60
5066,20,21,127.00
5117,20,21,91.80
5169,20,20,117.50
5220,20,21,122.00
5271,20,21,119.90
5323,20,21,112.70
5375,20,21,96.30
5426,20,20,107.60
5477,20,20,113.70
5528,20,20,114.90
5579,20,20,105.70
5631,20,20,105.80
5683,20,21,108.00
5734,20,20,114.20
5785,20,20,111.40
5836,20,20,105.60
5887,20,21,106.20
5938,20,21,106.10
5989,20,21,109.80
6040,20,21,113.90
6091,20,20,108.60
6143,20,21,105.90
6194,20,21,112.70
6245,20,20,114.20
6296,20,22,120.20
6347,20,20,115.80
6399,20,20,103.20
6450,20,21,105.30
6501,20,21,105.60
6552,20,20,110.10
6603,20,20,114.10
6655,20,21,111.60
6706,20,20,106.40
6757,20,21,105.80
6808,20,21,105.80
6859,20,21,102.00
6911,20,21,109.20
6963,20,21,113.80
7014,20,20,106.80
7065,20,20,106.10
7116,20,20,89.40
7167,20,20,113.20
7218,20,20,113.80
7269,20,20,118.30
7320,20,21,113.10
7371,20,20,110.80
7423,20,20,83.50
7474,20,21,105.30
7525,20,21,95.80
7576,20,21,80.70
7627,20,20,106.00
7679,20,20,108.80
7730,20,20,111.80
7781,20,21,102.40
7832,20,21,80.40
7883,20,20,101.80
7935,20,21,101.80
7986,20,20,101.80
8037,20,20,115.30
8088,20,20,113.10
8139,20,20,114.40
8191,20,21,111.20
8242,20,21,110.50
8293,20,20,103.00
8344,20,20,100.60
8395,20,21,101.00
8447,20,21,105.80
8498,20,20,101.60
8549,20,21,101.90
8600,20,21,101.40
8651,20,20,101.50
8703,20,21,102.10
8754,20,20,102.90
8805,20,21,116.50
8856,20,21,109.00
8907,20,20,87.30
8959,20,21,107.30
9010,20,21,102.20
9061,20,20,101.60
9112,20,20,100.70
9163,20,21,101.10
9215,20,21,101.40
9266,20,21,101.20
9317,20,21,101.80
9368,20,21,101.60
9419,20,21,101.30
9471,20,20,101.40
9522,20,21,102.20
9573,20,21,102.70
9624,20,21,105.40
9675,20,20,106.60
9727,20,21,113.20
9778,20,21,111.10
9829,20,20,108.40
9880,20,21,105.90
9931,20,21,103.90
9983,20,20,101.10
10034,20,20,100.20
10085,20,20,100.50
10136,20,21,101.30
10188,20,22,101.20
10240,20,21,89.10
10291,20,20,101.60
10342,20,20,97.40
10393,20,20,101.40
10444,20,21,101.50
10495,20,21,101.10
10546,20,20,102.70
10598,20,20,106.00
10650,20,20,107.60
10701,20,20,108.60
10752,120,20,512.80
10804,120,28,426.80
10855,120,41,472.10
10907,120,53,537.20
10959,120,64,547.20
11011,120,78,522.70
11063,120,93,520.40
11115,120,104,241.20
11167,120,100,379.10
11219,120,102,384.00
11272,120,100,418.50
11324,120,104,408.70
11376,120,104,422.70
11428,120,118,362.70
11480,120,113,330.20
11532,120,102,352.50
11584,120,115,338.80
11636,120,102,343.50
11688,120,117,348.40
11741,120,102,336.80
11793,120,117,352.00
11845,120,101,329.50
11897,120,117,351.50
11949,120,118,327.60
12001,120,117,316.50
12053,120,103,297.20
12105,120,117,313.40
12157,120,103,302.60
12210,120,117,303.60
12262,120,103,312.10
12314,120,117,293.70
12366,120,105,310.70
12418,120,117,299.60
12470,120,103,289.80
12522,120,114,309.40
12574,120,117,285.40
12626,120,110,300.50
12679,120,102,345.70
12731,120,117,285.70
12783,120,103,309.50
12835,120,102,293.80
12887,120,117,292.30
12939,120,109,306.40
12991,120,117,298.10
13043,120,103,290.80
13095,120,116,304.60
13148,120,116,382.50
13200,120,102,286.40
13252,120,103,293.50
13304,120,103,299.60
13356,120,108,304.40
13408,120,111,285.00
13460,120,117,337.50
13512,120,103,298.20
13564,120,104,293.90
13617,120,108,284.10
13669,120,104,292.50
13721,120,115,304.50
13773,120,104,297.30
13825,120,103,284.90
13877,120,119,331.70
13929,120,117,296.40
13981,120,117,304.00
14033,120,117,289.20
14085,120,104,291.30
14137,120,102,291.20
14189,120,118,296.10
14241,120,104,296.70
14293,120,104,291.20
14345,120,103,284.40
14397,120,104,285.70
14449,120,119,295.30
14501,120,103,295.80
14553,120,109,291.20
14605,120,103,283.90
14657,120,103,286.10
14709,120,102,295.00
14762,120,118,295.50
14814,120,108,295.60
14866,120,104,286.00
14918,120,103,327.30
14970,120,103,284.70
15022,120,117,298.90
15074,120,103,294.80
15126,120,102,294.90
15178,120,117,295.00
15231,120,102,285.40
15283,120,117,283.30
15335,120,116,284.00
15387,120,109,291.20
15439,120,117,294.10
15491,120,103,294.40
15543,120,104,294.80
15595,120,101,288.70
15647,120,103,282.40
15699,120,113,283.00
15752,120,117,286.90
15804,120,103,293.00
15856,120,105,293.90
15908,120,109,294.00
15960,120,117,293.80
16012,120,116,294.20
16064,120,118,294.10
16116,120,118,292.40
16168,120,113,285.50
16221,120,117,282.00
16273,120,117,282.40
16325,120,104,282.40
16377,120,117,289.00
16429,120,108,293.00
16481,120,106,292.80
16533,120,103,293.00
16585,120,117,293.40
16637,120,117,311.90
16690,120,103,293.50
16742,120,103,290.90
16794,120,104,288.90
16846,120,103,286.30
16898,120,104,282.30
16950,120,104,281.60
17002,120,104,281.30
17054,120,104,281.40
17106,120,104,281.40
17159,120,117,281.60
17211,120,104,281.90
17263,20,103,448.70
17315,20,89,382.10
17366,20,74,468.80
17417,20,59,486.40
17468,20,45,517.00
17519,20,33,500.60
17571,20,20,531.50
17623,20,24,124.80
17675,20,20,140.00
17726,20,22,171.80
17778,20,21,112.90
17830,20,20,124.30
17881,20,21,125.50
17932,20,20,125.30
17983,20,21,118.70
18035,20,20,129.00
18087,20,20,110.60
18138,20,21,114.40
18189,20,21,112.60
18241,20,20,107.10
18292,20,21,114.30
18343,20,21,107.20
18394,20,21,114.90
18445,20,20,107.50
18496,20,21,114.70
18548,20,20,107.10
18600,20,20,112.50
18652,20,20,107.50
18703,20,21,111.00
18755,20,20,107.30
18807,20,20,108.30
18858,20,21,108.10
18909,20,20,115.40
18961,20,21,113.00
19013,20,20,116.50
19064,20,21,114.50
19115,20,21,109.00
19166,20,20,111.80
19218,20,21,106.80
19270,20,20,111.10
19321,20,20,108.70
19372,20,21,108.70
19423,20,21,107.40
19475,20,20,108.00
19527,20,20,109.50
19579,20,20,106.80
19630,20,20,114.40
19681,20,21,107.10
19733,20,20,114.70
19785,20,21,107.10
19836,20,21,113.70
19887,20,20,107.30
19938,20,21,82.50
19989,20,21,110.60
20041,20,21,92.50
20092,20,21,110.20
20143,20,20,102.40
20194,20,20,109.00
20246,20,21,108.40
20298,20,20,103.30
20351,20,20,115.20
20402,20,20,102.90
20453,20,21,113.40
20505,20,20,102.20
20557,20,20,110.90
20609,20,21,102.60
20661,20,20,102.00
20712,20,20,110.10
20763,20,21,98.70
20814,20,20,111.00
20866,20,21,103.30
20918,20,21,104.00
20969,20,20,108.00
21020,20,21,103.40
21072,20,20,110.00
21124,20,20,103.20
21175,20,20,102.90
21226,20,21,109.30
21277,20,21,81.00
21328,20,21,109.70
21379,20,20,103.30
21430,20,20,103.40
21482,20,21,116.50
21534,20,21,104.50
21586,20,21,110.60
21637,20,21,84.80
21688,20,21,102.40
21740,20,20,97.50
21791,20,21,102.60
21842,20,21,100.20
21895,20,21,106.10
21947,20,21,102.50
21999,20,20,110.80
22051,20,21,103.40
22103,20,20,97.60
22154,20,21,110.80
22206,20,20,102.90
22258,20,20,104.10
22309,20,21,107.40
22360,20,20,103.10
22411,20,21,108.80
22462,20,21,103.50
22513,20,20,103.10
22565,20,20,110.40
22617,20,21,102.90
22669,20,21,102.90
22720,20,21,110.50
22771,20,20,103.20
22823,20,21,99.10
22874,20,21,117.80
22925,20,20,107.90
22976,20,20,105.80
23027,20,21,113.90
23079,20,20,78.50
23130,20,20,106.40
23181,20,20,108.90
23232,20,21,91.30
23283,20,20,107.50
23334,20,20,101.50
23385,20,21,102.70
23436,20,20,84.50
23487,20,20,103.10
23538,20,21,98.90
23589,20,20,110.30
23641,20,20,88.00
23692,20,20,99.90
23743,20,20,89.40
23794,20,21,104.20
23845,20,20,100.40
23896,20,20,98.30
23947,20,21,94.90
23998,20,21,99.80
24049,20,21,99.50
24100,20,20,95.10
24151,20,21,102.40
24203,20,21,95.80
24254,20,21,95.20
24306,20,20,105.50
24357,20,20,95.40
24408,20,21,95.30
24459,20,20,101.30
24511,20,21,99.00
24562,20,21,75.80
24613,20,21,113.60
24664,20,21,97.20
24715,20,21,76.00
24766,20,20,107.40
24817,20,20,98.90
24868,20,21,94.70
24919,120,20,482.30
24971,120,29,398.90
25023,120,43,469.30
25075,120,53,527.50
25127,120,65,518.90
25180,120,78,499.70
25232,120,90,516.30
25284,120,106,199.10
25336,120,100,341.30
25388,120,103,321.50
25440,120,101,398.20
25492,120,100,392.40
25544,120,117,350.00
25596,120,102,318.80
25649,120,104,321.70
25701,120,108,323.80
25753,120,117,322.30
25805,120,103,309.70
25857,120,103,315.00
25909,120,103,322.20
25961,120,118,322.60
26013,120,117,317.10
26065,120,103,309.60
26117,120,116,316.10
26169,120,103,321.10
26221,120,103,321.10
26273,120,102,321.50
26325,120,117,318.20
26377,120,104,311.60
26429,120,103,308.60
26481,120,118,309.00
26533,120,102,310.10
26585,120,105,313.10
26637,120,103,283.90
26689,120,103,285.60
26741,120,117,287.30
26794,120,117,287.70
26846,120,117,287.20
26898,120,116,287.30
26950,120,118,287.40
27002,120,103,287.50
27054,120,117,287.20
27106,120,104,287.30
27158,120,103,287.10
27210,120,117,286.60
27263,120,117,286.80
27315,120,106,286.70
27367,120,102,286.30
27419,120,118,286.50
27471,120,103,286.20
27523,120,114,286.10
27575,120,103,286.30
27627,120,104,285.60
27679,120,103,285.90
27731,120,103,285.20
27784,120,104,285.50
27836,120,110,285.50
27888,120,103,283.80
27940,120,103,281.90
27992,120,117,282.20
28044,120,117,281.20
28096,120,117,277.00
28148,120,107,277.40
28200,120,104,275.10
28253,120,104,274.50
28305,120,103,274.30
28357,120,102,274.20
28409,120,103,273.70
28461,120,104,273.80
28513,120,103,274.70
28565,120,116,278.90
28617,120,116,283.30
28669,120,117,284.80
28722,120,117,285.20
28774,120,118,284.80
28826,120,103,285.00
28878,120,102,284.60
28930,120,117,284.10
28982,120,105,284.40
29034,120,104,283.80
29086,120,104,281.80
29138,120,104,279.20
29191,120,117,273.90
29243,120,117,273.40
29295,120,117,272.80
29347,120,104,274.10
29399,120,104,281.30
29451,120,104,284.60
29503,120,104,283.80
29555,120,104,283.30
29607,120,118,250.30
29660,120,104,244.90
29712,120,113,238.40
29764,120,105,239.50
29816,120,105,248.80
29868,120,104,248.60
29920,120,116,248.00
29972,120,104,269.60
30024,120,104,238.10
30076,120,104,253.10
30129,120,117,246.10
30181,120,117,248.10
30233,120,116,248.40
30285,120,118,248.00
30337,120,117,266.90
30389,120,105,259.00
30441,120,104,254.80
30493,120,117,237.20
30545,120,117,245.40
30597,120,117,252.10
30649,120,105,260.80
30701,120,105,266.30
30753,120,105,266.80
30805,120,117,254.30
30857,120,119,239.00
30909,120,117,241.10
30961,120,115,249.50
31013,120,104,262.70
31065,120,105,256.70
31117,120,108,253.10
31169,120,118,243.30
31221,120,117,236.10
31274,120,116,242.50
31326,120,104,251.30
31378,120,104,260.10
31430,120,105,258.10
31482,120,117,254.90
31534,120,116,244.60
31586,120,119,235.60
31638,120,103,239.00
31690,120,105,246.40
31743,120,105,254.50
31795,120,117,256.00
31847,120,117,256.00
31899,120,104,247.30
31951,120,109,241.60
32003,120,118,234.80
32055,120,104,235.80
32107,120,105,242.30
32159,120,119,251.40
32211,120,105,256.10
32264,120,104,252.90
32316,120,104,251.40
32368,120,109,237.50
32420,120,118,235.10
32472,120,117,235.40
32524,120,117,243.20
32576,120,117,251.30
32628,120,118,249.50
32680,120,117,245.00
32733,120,117,238.80
32785,120,119,234.10
32837,20,101,417.10
32889,20,89,396.80
32940,20,69,471.10
32991,20,55,494.20
33042,20,43,477.60
33093,20,31,488.50
33144,20,20,492.50
33195,20,24,137.20
33246,20,22,127.80
33297,20,21,130.50
33348,20,20,130.60
33400,20,20,102.50
33451,20,20,117.60
33502,20,21,117.10
33553,20,21,125.80
33605,20,21,129.30
33657,20,20,123.10
33708,20,21,111.50
33759,20,20,105.20
33810,20,20,104.90
33861,20,21,110.10
33913,20,20,116.50
33965,20,21,108.40
34017,20,20,104.50
34068,20,21,104.70
34119,20,21,107.60
34171,20,21,113.50
34222,20,21,80.50
34273,20,21,104.90
34325,20,21,107.70
34377,20,21,112.00
34428,20,20,104.90
34479,20,20,104.80
34530,20,20,112.10
34581,20,21,105.30
34632,20,21,105.20
34684,20,21,107.00
34737,20,20,111.40
34788,20,21,105.10
34839,20,21,104.90
34890,20,20,117.30
34941,20,20,106.10
34993,20,20,109.70
35044,20,21,117.90
35095,20,20,109.60
35146,20,21,100.50
35197,20,20,106.20
35250,20,20,113.10
35302,20,20,104.20
35353,20,20,104.90
35404,20,20,108.50
35456,20,21,105.20
35508,20,21,101.00
35560,20,20,84.00
35611,20,21,101.20
35662,20,21,101.40
35713,20,20,108.40
35764,20,20,85.20
35815,20,20,103.20
35867,20,21,98.20
35918,20,20,101.70
35970,20,21,113.50
36022,20,21,104.00
36074,20,21,102.70
36125,20,20,98.50
36176,20,21,107.00
36228,20,20,112.80
36280,20,20,102.30
36331,20,21,112.70
36382,20,20,77.40
36433,20,20,102.00
36484,20,20,82.30
36535,20,20,97.30
36586,20,20,100.00
36637,20,21,103.00
36688,20,20,101.50
36739,20,20,108.50
36790,20,20,101.40
36842,20,21,77.50
36893,20,21,107.00
36944,20,21,96.30
36995,20,21,115.30
37047,20,21,99.40
37098,20,20,107.80
37149,20,21,109.00
37201,20,21,78.40
37252,20,20,87.10
37303,20,21,100.90
37354,20,21,61.90
37405,20,21,97.20
37456,20,21,103.20
37508,20,20,97.70
37559,20,20,101.60
37610,20,20,101.50
37661,20,20,101.70
37712,20,20,108.70
37764,20,21,77.70
37815,20,20,108.20
37866,20,21,77.50
37917,20,21,114.30
37969,20,21,98.40
38020,20,20,109.80
38071,20,20,101.10
38123,20,21,100.10
38175,20,20,112.50
38226,20,20,77.40
38277,20,20,109.10
38328,20,20,97.40
38379,20,21,109.20
38431,20,21,97.40
38482,20,20,104.20
38535,20,20,97.60
38586,20,20,107.60
38638,20,21,98.00
38689,20,21,108.00
38741,20,20,98.10
38792,20,20,101.00
38843,20,20,101.50
38894,20,21,98.40
38945,20,21,98.00
38997,20,21,96.60
39049,20,21,100.80
39100,20,21,108.70
39152,20,21,82.90
39203,20,21,85.60
39254,20,21,104.80
39306,20,20,100.80
39358,20,20,104.90
39409,20,20,100.60
39460,20,21,81.40
39511,20,20,97.60
39562,20,21,103.40
39613,20,21,97.90
39664,20,20,104.00
39716,20,20,98.00
39767,20,20,104.60
39819,20,20,98.30
39870,20,20,108.60
39921,20,20,97.80
39972,20,20,102.10
40023,20,21,97.80
40074,20,21,111.30
40126,20,21,101.40
40177,20,21,107.30
40228,20,21,110.90
40279,20,20,98.60
40330,20,20,106.50
40382,20,21,101.20
40433,120,20,486.50
40485,120,27,411.50
40537,120,41,437.90
40589,120,50,522.70
40641,120,63,531.10
40693,120,75,514.30
40746,120,88,508.00
40798,120,113,297.80
40850,120,101,307.80
40902,120,116,392.50
40954,120,116,390.80
41006,120,101,379.10
41058,120,113,352.10
41110,120,101,335.00
41162,120,118,330.50
41215,120,118,324.50
41267,120,117,329.50
41319,120,101,328.60
41371,120,102,331.60
41423,120,102,330.00
41475,120,117,332.20
41527,120,103,332.20
41579,120,103,330.10
41631,120,117,327.30
41683,120,117,324.40
41736,120,109,323.00
41788,120,101,322.60
41840,120,114,327.20
41892,120,117,331.50
41944,120,103,337.00
41996,120,106,336.50
42048,120,102,336.60
42100,120,117,336.10
42152,120,102,331.00
42205,120,113,322.80
42257,120,117,322.50
42309,120,102,332.70
42361,120,117,336.10
42413,120,117,334.70
42465,120,117,326.60
42517,120,101,322.60
42569,120,117,299.90
42621,120,108,308.80
42674,120,103,307.90
42726,120,103,304.00
42778,120,117,295.70
42830,120,103,302.90
42882,120,102,307.80
42934,120,103,306.90
42986,120,117,296.00
43038,120,103,295.80
43090,120,103,307.80
43143,120,103,306.90
43195,120,117,298.10
43247,120,117,296.40
43299,120,116,307.00
43351,120,116,304.80
43403,120,103,295.20
43455,120,103,303.80
43507,120,117,306.30
43559,120,115,296.10
43612,120,117,297.00
43664,120,118,305.80
43716,120,103,301.80
43768,120,117,294.20
43820,120,116,306.10
43872,120,107,298.90
43924,120,117,295.00
43976,120,116,305.50
44028,120,102,299.70
44081,120,102,294.20
44133,120,102,305.20
44185,120,117,297.50
44237,120,117,298.20
44289,120,103,304.80
44341,120,103,294.80
44393,120,104,297.80
44445,120,117,304.70
44497,120,102,294.30
44549,120,103,296.80
44601,120,106,304.80
44653,120,117,294.60
44705,120,103,296.80
44757,120,102,304.70
44809,120,117,295.00
44861,120,102,296.80
44913,120,115,304.20
44965,120,114,293.90
45017,120,102,297.70
45069,120,103,304.00
45121,120,117,293.80
45173,120,104,268.00
45226,120,104,275.40
45278,120,104,265.80
45330,120,117,265.90
45382,120,112,275.40
45434,120,104,268.90
45486,120,109,264.30
45538,120,116,275.10
45590,120,117,258.80
45642,20,101,394.00
45695,20,85,390.10
45746,20,67,478.70
45797,20,54,488.00
45848,20,42,474.00
45899,20,30,511.90
45951,20,20,514.10
46003,20,24,128.80
46055,20,20,141.10
46106,20,22,160.60
46157,20,20,141.00
46209,20,21,130.20
46261,20,20,128.40
46313,20,21,124.40
46365,20,21,123.30
46416,20,21,114.30
46467,20,21,111.20
46518,20,21,109.60
46570,20,21,108.30
46622,20,20,111.50
46673,20,21,112.90
46724,20,20,112.50
46775,20,21,112.20
46827,20,20,111.60
46879,20,21,109.30
46931,20,20,105.80
46983,20,21,104.70
47034,20,20,104.90
47085,20,20,104.90
47136,20,20,104.90
47189,20,20,106.00
47241,20,22,111.20
47292,20,21,111.10
47344,20,21,105.50
47396,20,20,104.70
47448,20,21,104.80
47500,20,20,105.00
47551,20,21,110.00
47603,20,21,112.10
47654,20,20,106.60
47706,20,21,106.90
47758,20,20,114.90
47810,20,20,105.40
47862,20,20,111.50
47914,20,20,109.30
47965,20,21,80.70
48016,20,20,106.40
48067,20,21,113.30
48118,20,20,118.10
48170,20,21,110.90
48221,20,20,103.40
48273,20,20,104.00
48325,20,21,108.00
48376,20,21,112.70
48428,20,20,106.80
48480,20,20,104.30
48532,20,21,104.30
48583,20,20,104.80
48635,20,21,111.60
48686,20,21,82.30
48737,20,21,104.20
48789,20,20,104.80
48841,20,20,104.90
48892,20,21,110.90
48943,20,21,85.20
48994,20,20,104.30
49046,20,21,104.80
49098,20,20,105.00
49149,20,20,111.70
49201,20,20,87.30
49252,20,20,106.80
49304,20,20,91.50
49355,20,20,118.80
49407,20,21,111.70
49458,20,20,105.10
49509,20,21,105.90
49560,20,20,112.10
49612,20,20,110.60
49664,20,20,103.70
49716,20,20,104.40
49767,20,21,109.30
49818,20,21,106.50
49870,20,21,104.60
49922,20,20,106.90
49974,20,20,112.00
50025,20,21,80.10
50076,20,21,105.00
50128,20,21,110.40
50179,20,21,106.40
50230,20,21,102.10
50281,20,20,105.00
50332,20,20,112.20
50384,20,20,104.50
50436,20,20,104.90
50488,20,20,111.70
50539,20,20,105.90
50590,20,21,111.70
50641,20,20,92.50
50692,20,20,107.40
50744,20,20,80.50
50795,20,21,109.10
50846,20,21,104.80
50897,20,21,104.10
50948,20,20,109.70
50999,20,20,106.20
51050,20,21,104.30
51101,20,20,110.90
51152,20,21,104.70
51203,20,21,104.90
51254,20,20,111.80
51306,20,20,104.70
51358,20,20,104.80
51410,20,20,111.90
51461,20,20,104.70
51512,20,20,119.40
51563,20,21,114.50
51615,20,21,105.50
51667,20,21,117.20
51719,20,21,111.60
51770,20,21,105.50
51821,20,20,114.90
51873,20,21,104.30
51925,20,21,106.70
51976,120,20,478.00
52028,120,27,409.70
52080,120,41,425.80
52132,120,53,514.60
52184,120,62,521.90
52236,120,76,508.50
52288,120,87,503.50
52340,120,102,286.90
52392,120,102,295.20
52445,120,117,456.40
52497,120,102,372.40
52549,120,101,355.10
52601,120,105,350.60
52653,120,117,343.50
52705,120,117,342.10
52757,120,116,337.30
52809,120,117,341.30
52861,120,117,337.30
52914,120,117,334.40
52966,120,104,309.00
53018,120,103,310.40
53070,120,103,306.20
53122,120,102,299.30
53174,120,103,294.10
53226,120,116,292.50
53278,120,103,300.80
53330,120,103,307.00
53383,120,103,307.70
53435,120,103,306.50
